id	title	price	size	time	rating	reviews	features	cover	description
3858203824244597	Volleyball Fever	14.99	175.9	1617940382.0	4	12	action,social,sports,single user,multiplayer,co-op	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/39031581_1311463392561785_704992095488015113_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=79b88e&_nc_ohc=lriJEDA9udkAX8KBAEA&_nc_ht=scontent.oculuscdn.com&tp=28&oh=01313f7378e03d2d2df1da57e82b85c0&oe=60C8D483	Volleyball Fever is a VR sports game where you can chill out with friends online, or just play solo with bots.<br>Stick your feet in the warm sand next to the blue ocean, play a match in the moonlight, or go…
3666173510139946	Sploder Golferoni	0	328.1	1618005611.0	2	4	action,arcade,sports,multiplayer	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/75476753_126167456062782_9159630344513711704_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=79b88e&_nc_ohc=S0vZ6T7jXHIAX9tfCND&_nc_oc=AQl_yWKGKElZbiHx8ssGlJrrXB95-6VIBSP6vT19t1UJ0rqjTHw0mj_y3kIOM0pIElQ&_nc_ht=scontent.oculuscdn.com&tp=28&oh=605e527645a320a93ec83a13ffaa93d4&oe=60C8493D	A goofy golfing game where you can slice giants in half and also see how many points you can get from hitting targets
3434684843326642	AfterNow Prez Beta	0	214.1	1618025144.0	5	2	educational,news & information,productivity,multiplayer,single user	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/75222937_1151897918580408_484566215775079259_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=79b88e&_nc_ohc=aD_lPSXa5H0AX9H68SL&_nc_ht=scontent.oculuscdn.com&tp=28&oh=a040cd93cd4dd41e94d0282a0b617e01&oe=60C94293	AfterNow has created a platform to compose and deliver live immersive presentations remotely using virtual reality. Our technology, empowers sales teams, trainers, and educators worldwide to present immersive content to their audience resulting in increased engagement, satisfaction, and retention.<br>AfterNow Prez…
3699072013514904	Special Delivery	9.99	1320.96	1618134004.0	4	6	action,arcade,casual,single user	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/38982478_1350625691959906_8877411130375117014_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=79b88e&_nc_ohc=PDH0KmGSxycAX8O3QPE&_nc_ht=scontent.oculuscdn.com&tp=28&oh=6682edf31b0251cc76ad526527fc2e89&oe=60C8314E	Grow your subscriber base and expand your paper route in this arcade inspired newspaper delivery game. <br>CORE FEATURES<br>-Comfortable & Innovative bicycle locomotion<br>-Designed exclusively for VR<br>-Seated VR experience<br>-Powered by Unreal Engine 4<br>-More game modes and input options coming soon!<br>GAMEPLAY FEATURES<br>-Arcade inspired…
3652930388135411	Alien TSA	0	224.4	1618141647.0	4	11	arcade,casual,shooter,single user	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/39031446_334268727903270_4676041371336711898_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=79b88e&_nc_ohc=IBtA4wRYXPUAX-Kc3lR&_nc_ht=scontent.oculuscdn.com&tp=28&oh=0229fafb7a141e2a61553f2fbcd46077&oe=60C7B756	You are a lowly TSA officer on your first day in an alien airline. A new law just went into effect that allows anyone to fly if they can make it to a seat. YOU are the only thing between…
3818317338228369	Goalienator	0	233.0	1618174869.0	5	20	sports,single user	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/39035399_243094903949130_9040021005750560236_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=79b88e&_nc_ohc=O15CrEETPuEAX8jIU5S&_nc_ht=scontent.oculuscdn.com&tp=28&oh=4bfb06e0c16842da2f403433c067e488&oe=60C81826	Train your reaction skills in multiple game modes and tweaks training settings to fit your skill level. Prove your skills by competing in leaderboards. Do you have what it takes to be number #1 goalienator in virtual reality?<br>GAME FEATURES<br>- Game…
3046778522092365	Carroll's Riddles	4.99	428.9	1618250872.0	0	0	documentary & history,educational,puzzle,single user	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/38974453_407904550304409_8584886410483774999_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=79b88e&_nc_ohc=yenkPakkZc8AX9NpWb6&_nc_ht=scontent.oculuscdn.com&tp=28&oh=6029907bd12376475e547d02e967829d&oe=60C7A1FB	This is a paid preview to fund our further development as we visualize human knowledge in VR. Thank you for your support! <br>In Carroll’s Riddles, you’ll play games based on Lewis Carroll's Alice in Wonderland (1865) and The Game of…
3733409906779248	Escape Legacy	2.99	736.2	1618299727.0	4	24	adventure,exploration,puzzle,single user	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/75462965_429568988469795_2418486310291171386_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=79b88e&_nc_ohc=HU-Q3K4ZHZUAX-mfxPZ&_nc_ht=scontent.oculuscdn.com&tp=28&oh=a1128b95bf671c69480302b3b62305cf&oe=60C85438	You Play as Erica who follows the adventurous steps of her grandfather. Find all Ancient Scrolls while you trying to make your way to the escape door.<br>Solve series of Puzzles and riddles! Explore numerous rooms and locations, find hidden items,clues…
3924391154290610	Rest In Pieces	3.99	946.4	1618299717.0	5	20	action,horror,shooter,single user	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/75361354_909444219811028_945802397804284578_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=79b88e&_nc_ohc=fKoddxqJ_WsAX8tuiX2&_nc_ht=scontent.oculuscdn.com&tp=28&oh=dee3abd94c79a34e750d3435ca353768&oe=60C81647	Life as we know doens’t exist, hordes of undead and demons have emerged and now rule the earth. The human race was forced to live in underground shelters in order to survive. To take what used to be theirs, humanity…
3733139593449477	Feeder Protection Relay Training	0	322.2	1618304888.0	0	0	educational,simulation,utility,multiplayer	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/39031638_859550974608123_4671127475763474749_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=79b88e&_nc_ohc=6VOG7FfDGV0AX-bu_CD&_nc_ht=scontent.oculuscdn.com&tp=28&oh=37b2e59bf2d802e2ebff6143dbe2fb8b&oe=60C89DD0	Feeder Protection Relay VR Training is an interactive step-by-step introduction into the modern feeder protection relay systems. The training presents a general overview of the feeder protection relay as well as the description of the user interface, inputs and outputs,…
3547359935372362	Unstung	7.99	189.1	1618359310.0	4	23	adventure,casual,simulation,single user	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/38974635_180224076888462_3331676959261114453_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=79b88e&_nc_ohc=cMH2kfXBQ6cAX9KA_nW&_nc_ht=scontent.oculuscdn.com&tp=28&oh=417fc69ba6f6d6b4a9014e75ffd6f3bd&oe=60C84BDE	Command a swarm of cute bees as they grow & defend flowers against an army of hungry bugs.<br>You control the Queen, buzzing near bees to select them, drawing zig-zag lines through the air for the bees to follow. Help the…
4331841406829402	Directive Nine	12.99	179.9	1618393774.0	5	11	action,shooter,space/universe,single user	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/38974907_139356261375153_27431145428164015_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=79b88e&_nc_ohc=hubnKgpJ_xgAX_wxvQh&_nc_ht=scontent.oculuscdn.com&tp=28&oh=6cbcad975f48c82e49b90f7f25795060&oe=60C76EA5	Directive Nine is a VR FPS Roguelite in a sci fi setting<br>*EARLY ACCESS*<br>"How is the Galactic Federation ever going to expand with these pesky settlers in the Outer Reaches?<br>Agent, get out there and deal with it for us. Yes, deal…
3853074761443238	Travel The Words!	4.99	749.2	1618393755.0	2	3	casual,educational,puzzle,single user	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/57570314_157948229562721_108623622791583057_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=79b88e&_nc_ohc=3ZmTFaVhxrMAX_cGeiJ&_nc_ht=scontent.oculuscdn.com&tp=28&oh=e939cd876df7d2f6a5e756c53f9f0572&oe=60C76BC4	Carefully crafted word search puzzles complete with a challenging mini-game, fun facts and beautiful environments :)
3813874918705422	Travel The Words! - Demo	0	456.8	1618393745.0	5	1	arcade,educational,puzzle,single user	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/39031519_768665164043875_2260408365045816885_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=79b88e&_nc_ohc=NAEIjOth7pQAX8ObRkV&_nc_ht=scontent.oculuscdn.com&tp=28&oh=b89f6afa481d980bbf884c2522c45c0a&oe=60C93D03	Carefully crafted word search puzzles complete with a challenging mini-game, fun facts and beautiful environments :)
3642715252515939	Space Junk	3.99	1228.8	1618393765.0	5	1	action,shooter,space/universe,single user	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/75630195_977977792733622_2090819814806389193_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=79b88e&_nc_ohc=fGxK4PhQpzsAX_Lvi-i&_nc_ht=scontent.oculuscdn.com&tp=28&oh=25f7df73863d4f81a93711a423596066&oe=60C9265A	Space Junk is an arcade shooter where you blast garbage and magnetize metal trash into your ship!<br>Take on the role of a Space Junk Operative and work in zero-gravity to clean up orbital debris!<br>20 challenging stages.<br>12 different music tracks.<br>Over 45…
3695210323890200	Sport Mode	9.99	1187.84	1618417247.0	5	843	action,shooter,simulation,single user	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/39001721_1427138184300707_2535155509501703184_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=79b88e&_nc_ohc=ySTpjYxBarIAX_snN_K&_nc_ht=scontent.oculuscdn.com&tp=28&oh=7d9d793d25ec54965a75fed2af287c92&oe=60C7F34B	Turn on Sport Mode to take it to the next level of VR physics interactions where your creativity is the limit, the successor to Physics Playground.<br>KEY FEATURES<br>Physics Driven - Realistic physics to create a visceral connection between you and the…
4360438883973540	METAL MULTIBALL	3.99	200.7	1618449119.0	5	9	action,arcade,music,single user	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/75451775_1591505107712020_5808747843681178455_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=79b88e&_nc_ohc=swQSGlnzSzgAX9ce_W2&_nc_ht=scontent.oculuscdn.com&tp=28&oh=8b855fb664ddf85db3320c01c0a43483&oe=60C7DF2B	Enter the arena in Metal Multiball, a powerful twist on an arcade classic celebrating the head banging, heart pounding excitement of live metal music. <br>In this fast-paced pinball-inspired game, it’s up to you to get the band thrashing by activating…
5520068771340315	SimLab VR Viewer	0	259.8	1618457407.0	0	0	360 experience (non-game),art/creativity,educational,single user	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/38974450_1429382647453643_8788051078939055449_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=79b88e&_nc_ohc=ok29JJuoEmsAX-MxSQa&_nc_ht=scontent.oculuscdn.com&tp=28&oh=8e80291a6d254612d5397bc976387f9a&oe=60C7B86D	Free SimLab VR Viewer is the best tool for you to view and share your VR experiences, 3d models and multiple 360 images on various devices. VR experiences can be created using SimLab Composer to enable Architectural tours, Mechanical training,…
3748465338566486	SynthVR	24.99	207.0	1618469393.0	4	7	art/creativity,music,simulation,single user	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/75210896_330663194919167_3533598545727630854_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=79b88e&_nc_ohc=WqcSKeTub-0AX-pagUJ&_nc_ht=scontent.oculuscdn.com&tp=28&oh=3e7f65a2386a7c6c98e49cade01df872&oe=60C846F3	SynthVR is the synth nerd’s sci-fi fantasy: A modular synthesizer environment built from the ground up for virtual reality.<br>Based on the Eurorack standard and reimagined for VR, SynthVR offers an exciting and accessible path into the world of modular synth…
1810162435763179	Big Breezy Boat	9.99	772.8	1618474400.0	5	18	relaxation/meditation,simulation,sports,single user,co-op,multiplayer	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/38974657_308269283355121_1460193656920080384_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=79b88e&_nc_ohc=e22DxurPE04AX_T38Po&_nc_ht=scontent.oculuscdn.com&tp=28&oh=91f6f5af721ef1ae7bfc3ddc1be738ad&oe=60C7ED20	Watch the sunset in virtual reality.<br>Be free and go sailing on your own yacht surrounded by relaxing ocean! You can steer, control the sails and teleport around the boat. <br>Meet others sailors in an optional multiplayer mode and learn how…
3607072296057870	Legendary Hunter VR	5.99	330.6	1618495705.0	4	5	casual,shooter,sports,single user	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/75393565_3673474549428923_5918687960745452664_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=79b88e&_nc_ohc=ck801MKG9fYAX_hLzSi&_nc_ht=scontent.oculuscdn.com&tp=28&oh=b6b5dd1780c85bc06590e791b3cca4df&oe=60C8A354	Legendary Hunter VR is a VR duck hunting game inspired by the old classic NES game Duck Hunt.<br>The game is set on an enchanted place - expect to see a breathtaking moment! <br>Enjoy the day / night cycles with dynamic…
3991428257555059	Splunk VR	0	652.1	1618499608.0	0	0	productivity,utility,single user,multiplayer	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/75462961_1020327388489880_4734809911567117823_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=79b88e&_nc_ohc=AlFAlzCKtJAAX8o3EB3&_nc_ht=scontent.oculuscdn.com&tp=28&oh=efa15c134815d040636faa72b345946b&oe=60C7BAD1	Splunk® VR gives your workflow an infinite canvas, frees your data exploration from limited monitor screens, and lets you display as much information as you want around you. Splunk VR transforms your environment into a data analysis canvas that you…
3997601320253034	D&I Perspectives	69.99	542.0	1618499598.0	5	1	360 experience (non-game),educational,utility,single user	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/38982466_170344824653613_5350068155376536329_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=79b88e&_nc_ohc=ZaAp9jQ-AHwAX9sdC1u&_nc_ht=scontent.oculuscdn.com&tp=28&oh=41bfa68170cd2a01e2d00f9af88fd9d6&oe=60C911C0	In this experience you’ll see the world through another person’s eyes. But who are you?<br>You’ll move across the office to get to your next meeting on time. As you go people’s reactions to you, will give you clues as to…
5336796743005117	Spice & Wolf VR2	24.99	581.3	1618518727.0	5	6	casual,movie,narrative,single user	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/38984459_427087451853995_4215533920751611972_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=79b88e&_nc_ohc=grkhGncnV2MAX8zaEEv&_nc_ht=scontent.oculuscdn.com&tp=28&oh=93c08417157618c4d171f95af12bb7e9&oe=60C87913	At the end of his journey with the wolf goddess Holo, former traveling merchant Lawrence settled down with her and opened a bathhouse.<br>The couple was blessed with an adorable daughter and an idyllic life.<br>However, the beautiful wolves have a weakness…
3972624426164613	Human Anatomy Puzzle	2.99	215.2	1618520958.0	0	0	educational,single user	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/38974503_270133567977671_5312683403524511207_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=79b88e&_nc_ohc=rhc-BjiTM2gAX8yxDJS&_nc_ht=scontent.oculuscdn.com&tp=28&oh=b90fd049132c8b71320b9b0124c9bcc2&oe=60C8D0B1	This is an educational game which combines the 3D puzzles and human anatomy based on detailed and accurate models of human organs, bones or muscles.<br>Compete against time in easy, medium or hard modes to complete:<br>- human skeleton bones<br>- human digestive…
4994271367310383	Dynamic Spanish Trips - Long Weekend in Spain	0	85.7	1618547590.0	4	3	educational,exploration,travel,single user	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/38974738_164683768542982_8786040280667174506_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=79b88e&_nc_ohc=tZlZfOPPKNoAX-6oKc5&_nc_ht=scontent.oculuscdn.com&tp=28&oh=4c3e9b6473c93535de4735206bf14493&oe=60C82794	Explore Spain while speaking Spanish!<br>Go on a "Long Weekend in Spain" using your Oculus Quest to explore 4 places in a series of 360 videos and photos, using AI speech recognition to practise your pronunciation.<br>Discover the culture, history, and language…
3846153838783795	Crazy Kung Fu	9.99	617.0	1618565053.0	5	101	action,fighting,sports,single user	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/39003273_797587060830180_6185342372623012458_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=79b88e&_nc_ohc=F3P6oQw2z4cAX_bjhJ8&_nc_ht=scontent.oculuscdn.com&tp=28&oh=3bb2aa5d74a0acece9d3c0280f52ed3e&oe=60C8FE52	Train to become the greatest Kung Fu Master the world has ever seen. You will begin as a tourist to Martial Arts, with no experience and slow reflexes. You will progressively move onto harder tiers of training, faster and more…
3747482658678472	Crazy Kung Fu Demo	0	614.8	1618565044.0	5	49	action,fighting,sports,single user	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/38974917_1348266622202547_955644439536391243_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=79b88e&_nc_ohc=81bC9rwELEIAX8A6zsQ&_nc_ht=scontent.oculuscdn.com&tp=28&oh=8714993a9c7ca4cff65dc387476a1182&oe=60C95DF0	Top 5 players of the weekly challenges in the demo win keys to the full game! That's right, each week!<br> <br>Train to become the greatest Kung Fu Master the world has ever seen. You will begin as a tourist to…
3361761800594090	Hand Spell	4.99	363.1	1618567008.0	4	1	rpg,single user	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/38974582_483918453021722_8357257236563418678_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=79b88e&_nc_ohc=bapu18UPJncAX_3taec&_nc_ht=scontent.oculuscdn.com&tp=28&oh=625b085e4edbdb5b4a1b07708a34d61a&oe=60C7D057	You have one chance to escape a mysterious prison.<br>Will you survive to make it to the surface ?<br>FEATURES<br>- Cast different spells using your own hands<br>- Random / Roguelike elements to keep gameplay fresh each session<br>- 20+ original enemies, fully hand…
3215500731885150	SETVR [Alpha]	9.99	1105.92	1618572403.0	1	2	fighting,single user	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/38974671_256692412469852_7669526627392246807_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=79b88e&_nc_ohc=Cc_QOf7VvkoAX9xntiC&_nc_ht=scontent.oculuscdn.com&tp=28&oh=472462f78c3a5a42d048246b6a5e7aae&oe=60C7A63A	PLEASE NOTE: SETVR is currently in Alpha, this means that we have functionally completed the core features however the application still needs updates for: usability (instructions), repeatability (replayable features), and variability (new content). We hope for SETVR to be fully…
3435769749864966	EnergieFitnessVRClub	0	2048.0	1618667772.0	3	4	sports,single user	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/38974771_2106725966137046_7242213320039443427_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=79b88e&_nc_ohc=PudExuRLtDEAX9_-fI8&_nc_ht=scontent.oculuscdn.com&tp=28&oh=2b8195353193aea1baf4f20b366326e5&oe=60C76ADF	Online VR gym experience. Navigate around a virtual gym to learn about gym equipment, énergie fitness clubs and how to workout. Great for first time gym users to get a feel of the gym from the comfort of your own…
4966739810067480	Descending	9.99	1617.92	1618760114.0	5	4	adventure,horror,puzzle,single user	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/38974504_861997417921547_8339834038180598699_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=79b88e&_nc_ohc=a3Szj5DeP1QAX9JBcje&_nc_ht=scontent.oculuscdn.com&tp=28&oh=e0943c55b31b7b05963ed045acd39b6c&oe=60C7821F	Descending is a horror game with puzzle elements. You play as the new owner of a house and your goal is to break the curse that was cast upon the estate. You will discover the secrets of the past also…
3253774778057490	Touchy Feely	0	144.1	1618906971.0	4	5	casual,narrative,relaxation/meditation,single user	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/57566685_104696861564517_8095982452757993985_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=79b88e&_nc_ohc=UPtfPzIANQgAX8YCmmm&_nc_ht=scontent.oculuscdn.com&tp=28&oh=8327078a54c2bf287d6cb70d00bc1854&oe=60C95455	This is the first draft of a system I want to use to build experiences with hand tracking, it features<br> - touch response, this is colour and sound for temperature and pressure<br> - custom shader, I'm learning shader graph and…
3172007812900383	Fugitive 3D	0	215.2	1618956147.0	4	8	action,multiplayer	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/39031366_193272562551920_5692325515626867401_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=79b88e&_nc_ohc=wwXtHP9xr18AX9S9VS0&_nc_ht=scontent.oculuscdn.com&tp=28&oh=d642d78491acbc078ac1f1b35cd60fbb&oe=60C803C3	Features:<br> - Cross-platform! VR and Flat players can play together.<br> - Server browser: Find a game quickly from any platform!<br> - Positional VOIP: hear the fugitives whispering in the bushes as you search for them.<br> - Watch the Replay: At…
3727000534014905	Sea Level Rise Explorer: Elkhorn Slough	0	670.8	1618975904.0	0	0	360 experience (non-game),educational,single user	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/38974873_729016604480523_7540841947479031651_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=79b88e&_nc_ohc=u_CpHZEfKAkAX86DJP0&_nc_ht=scontent.oculuscdn.com&tp=28&oh=2ec1bf3c3b85700a01c3c429ccbff70b&oe=60C7F054	Elkhorn Slough contains the 3rd largest extent of salt marsh in California and supports extraordinary biodiversity. Nearly 50,000 tourists visit every year to birdwatch, spot the charismatic sea otters, and kayak on the slough’s vibrant waters. The iconic Highway 1…
3627738584005388	Art of Balancing	0	166.1	1618993365.0	4	5	narrative,puzzle,relaxation/meditation,single user	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/39035308_189773649553853_6944728932758403951_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=79b88e&_nc_ohc=pQDtQeP2aKMAX-53xyk&_nc_ht=scontent.oculuscdn.com&tp=28&oh=7a3867d6b482d339ccd7770690887576&oe=60C76FA9	Atop the sea of clouds, there exists a garden where the past and present intersect. A space designed to preserve our collective story. But decades of neglect have left the garden barren and forgotten. Now it is up to you…
5352805804730379	Pangman	9.99	647.2	1619064742.0	4	4	action,arcade,shooter,single user,multiplayer,co-op	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/38974648_189069479642832_4098867812491159002_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=79b88e&_nc_ohc=v_4L_x7RoOgAX9qFxOe&_nc_ht=scontent.oculuscdn.com&tp=28&oh=01756517b3a45bf3cb24adb4366fd928&oe=60C8565D	When alien spheres from outer space invade our beloved planet, only the Buster siblings stand fast... Pangman takes you inside a VR classic arcade game experience, where your goal is to burst as many spheres as possible by using a…
3979296855448714	Cosmic Sugar	9.99	65.4	1619089921.0	5	7	art/creativity,relaxation/meditation,space/universe,single user	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/38974841_515690739418042_5263658499468131522_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=79b88e&_nc_ohc=npPl-iZU7QUAX_WZNLd&_nc_ht=scontent.oculuscdn.com&tp=28&oh=841fda04cf4227b649a7bc4bb2b34e22&oe=60C7CFDC	Cosmic Sugar is a trance inducing physics sandbox. It can be used for art making and light shows. Cosmic Sugar visualizes natural forces in a way that is similar to sand grains on metal surfaces revealing hidden cymatics. It is…
3405379359561787	RESONARK X LITE	12.99	276.2	1619091471.0	5	3	action,casual,music,single user	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/39031579_782310389356838_5053062819326066187_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=79b88e&_nc_ohc=xMiyXf3oNVoAX9eb_T-&_nc_ht=scontent.oculuscdn.com&tp=28&oh=83ea8cf6b280c184e2ff55507b097277&oe=60C917E2	RESONARK X LITE is an unprecedented rhythm game in VR.<br>You use a two-handed hand controller to clap your hands and manipulate six strings.<br>You can enjoy the music deeply through the stage directions that change depending on your performance.<br>Added VRM model…
3729088200500339	Arkio	0	136.9	1619113722.0	4	6	art/creativity,productivity,single user,multiplayer	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/39003273_481996106306265_4581517564602859593_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=79b88e&_nc_ohc=iCsem_rGsKcAX9WvMjT&_nc_ht=scontent.oculuscdn.com&tp=28&oh=3467385aac3dff18567ebd05bdacfea7&oe=60C7E0F3	Arkio is a collaborative design tool that enables you to easily sketch buildings, interiors and urban plans with others in VR as well as on PCs, tablets and phones. Arkio features a unique volumetric modeling kernel built from the ground-up…
3661952167229743	The Last Shark	0	213.2	1619125541.0	4	15	action,simulation,single user	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/57569480_423385592419442_7312942391925494330_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=79b88e&_nc_ohc=vMIBrWdHztgAX_obuem&_nc_ht=scontent.oculuscdn.com&tp=28&oh=2afec2405cbb5eaf0b92f64a7508ab79&oe=60C7C249	For years the shark population has dwindled due to improper fishing practices and illegal trade. Now a gang of shark-fin traders has attacked and captured the last two remaining sharks on Earth, a mother shark, and her child. What lengths…
5258630727511783	PentaPuzzle Demo	0	57.0	1619140126.0	4	8	educational,puzzle,relaxation/meditation,single user	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/75241701_122738349779339_5989440824785128845_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=79b88e&_nc_ohc=CDa6lmPe_JsAX__OX6S&_nc_ht=scontent.oculuscdn.com&tp=28&oh=4a97110cf6b5f12f5240fbbdc835eaf8&oe=60C7AC58	PentaPuzzle is an immersive puzzle game for the Oculus Quest VR headset. The game offers simple but beautiful puzzles that range from easy to very hard.<br>The 12 unique PentaPuzzle pieces are all created by the combination of five squares. From…
3792633974139174	Energysaber Masta VR	3.99	258.6	1619154702.0	5	5	action,shooter,space/universe,single user	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/39031496_716678215713321_8270966206184208554_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=79b88e&_nc_ohc=DRghfvGW2P8AX9lWI73&_nc_ht=scontent.oculuscdn.com&tp=28&oh=fe58568d3f9dfd8e43bee7dea2b70edc&oe=60C95AA4	A long time ago in a galaxy far, far away...<br>Just kidding<br>But imagine yourself standing in magnet boots on top of the spaceship, overlooking a galaxy, equipped with 2 energysabers with built-in rail-guns, hearing this alien synth sound alarming you about…
3694944440590963	Autonomic Nervous System Simulator	0	216.3	1619224427.0	1	1	educational,medicine,simulation,single user	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/38984462_464162261291715_7965955032355804218_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=79b88e&_nc_ohc=fjTLzB2fU4kAX_7ePDy&_nc_ht=scontent.oculuscdn.com&tp=28&oh=6b7784565ce9c2de42493f86b936ee79&oe=60C9622A	The Autonomic Nervous System Simulator is an educational application where users can see what happens to the autonomic nervous system in response to different chemicals. Users can add chemicals, including acetylcholine, norepinephrine, muscarine and nicotine to specific receptors and watch…
3496629537114778	Reflecto Ray	0	1658.88	1619256009.0	2	9	casual,puzzle,relaxation/meditation,single user	https://scontent.oculuscdn.com/v/t64.5771-25/q92/s720x720/39035376_441463110383935_8984365592295485371_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=79b88e&_nc_ohc=1DjepMOWuoUAX8CsAmd&_nc_oc=AQkTts640jVfioLGhJjPAkJDiezL8MdYjwsfCJDZ8u0_yFPkdel6MTbVZGRRa_Ywp0c&_nc_ht=scontent.oculuscdn.com&tp=28&oh=2c69e68eb02a8da9ac498aa8349126e2&oe=60C90692	Reflecto Ray is a puzzle game that combines creativity and challenge with interactive gaming experience in VR. It challenges players to guide ray into the final destination by guessing the mirror's direction.<br>The journey started when humankind suffered from devils. To…
